Timestamp,Location,Day,Your initials,Gender,Year,Financial Aid,Sports,Sexual Orientation,Race,Concentration,Legacy,First gen,Domestic/Intl,Greek,21 or older,Q1 Paxson,Q2 Advisor,Q3 Cigs,Q4 Election,Q5 CAPS,Q6 Exercise,Q7 Coffee,Q8 Shamed,Q9 Food,Q10 Med/law advising,Q11 Selling,Q12 Cheating,Q13 Substance use in class
11/1/2015 17:59:59,Faunce,Day 2,eh,Female,Junior,Grants and loans,No,Heterosexual,Asian,Physical sciences,No,No,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,I am unsure,0,4-7,0,No,Somewhat dissatisfied,Very dissatisfied,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:01:35,Faunce,Day 2,eh,Female,Junior,Just loans,No,Heterosexual,White,Physical sciences,No,No,Domestic,No,No,Somewhat disapprove,3-4,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,1,8-10,8-14,Yes,Very dissatisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:03:07,Faunce,Day 2,eh,Female,Sophomore,Just loans,No,Heterosexual,"White, Other",Physical sciences,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,4-7,8-14,No,Somewhat satisfied,I am not considering applying to law or medical school,No,I have cheated,I have never been intoxicated during class
11/1/2015 18:05:44,Faunce,Day 2,eh,Female,Sophomore,Grants and loans,No,Heterosexual,"White, Asian",Life sciences,No,No,Domestic,No,No,Somewhat approve,0,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,4-7,1-3,No,No opinion,I am not considering applying to law or medical school,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:07:13,Faunce,Day 2,eh,Female,Senior,None,No,Heterosexual,White,Humanities/arts,No,No,International,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,7,4-7,8-14,No,Somewhat satisfied,Somewhat dissatisfied,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:08:31,Faunce,Day 2,eh,Male,Junior,None,No,Heterosexual,White,Humanities/arts,No,No,Domestic,No,No,Somewhat disapprove,1-2,Rarely,Bernie Sanders,0,8-10,4-7,No,No opinion,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have been drunk during class
11/1/2015 18:09:53,Faunce,Day 2,eh,Female,First-year,Grants and loans,No,Heterosexual,Hispanic,Life sciences,No,Yes,Domestic,No,No,Strongly approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,0,0,No,Somewhat satisfied,Very satisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:11:20,Faunce,Day 2,eh,Female,Junior,"Grants, covering all costs",No,Heterosexual,"White, Native Hawaiian/Pacific Islander",Social sciences,No,Yes,Domestic,Yes,No,No opinion,0,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,0,4-7,No,Somewhat satisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:11:26,JWW front,Day 2,AW,Male,Sophomore,"Grants, covering all costs",No,Heterosexual,Hispanic,Humanities/arts,No,No,Domestic,No,No,No opinion,1-2,At least daily,Bernie Sanders,0,1-3,1-3,Yes,Somewhat dissatisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:12:30,Faunce,Day 2,eh,Male,First-year,None,Yes,Heterosexual,Asian,Physical sciences,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,I am unsure,0,14 or more,1-3,No,Somewhat dissatisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:13:50,JWW front,Day 2,AW,Female,Sophomore,"Grants, covering some costs",Yes,Heterosexual,"Asian, Hispanic, Native Hawaiian/Pacific Islander",Social sciences,No,Yes,Domestic,No,No,Strongly approve,3-4,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,1,14 or more,1-3,No,Very satisfied,No opinion,No,I have been cheated on,I have never been intoxicated during class
11/1/2015 18:16:05,JWW front,Day 2,AW,Female,Senior,Grants and loans,No,Bisexual,White,"Physical sciences, Social sciences",No,No,Domestic,No,Yes,Strongly disapprove,0,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,1-3,8-14,Yes,Very dissatisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:17:26,JWW front,Day 2,AF,Male,Sophomore,None,No,Heterosexual,"White, Asian","Humanities/arts, Social sciences",No,No,International,Yes,No,No opinion,3-4,I do not smoke cigarettes or e-cigarettes,I am unsure,0,1-3,1-3,No,Somewhat satisfied,Somewhat satisfied,No,"I have cheated, I have been cheated on, I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:18:22,JWW front,Day 2,AW,Female,Senior,None,No,Heterosexual,Asian,"Humanities/arts, Physical sciences",No,No,Domestic,No,Yes,Somewhat disapprove,0,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,2-4,8-10,8-14,No,Somewhat dissatisfied,No opinion,No,I have never been in an exclusive relationship,I have been under the influence of marijuana during class
11/1/2015 18:19:13,JWW front,Day 2,AF,Male,Junior,"Grants, covering all costs",No,Heterosexual,Hispanic,Physical sciences,No,Yes,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,2-4,1-3,1-3,No,Somewhat satisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:20:13,JWW front,Day 2,AW,Female,First-year,None,No,Bisexual,Asian,Humanities/arts,No,No,International,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,I am uninterested in voting or ineligible to vote,2-4,1-3,1-3,No,Somewhat dissatisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:21:40,JWW front,Day 2,AW,Female,Sophomore,"Grants, covering some costs",No,Heterosexual,Hispanic,Social sciences,Yes,No,Domestic,Yes,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,0,0,No,Somewhat dissatisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:21:41,JWW front,Day 2,AF,Male,Junior,None,No,Heterosexual,"White, Asian","Humanities/arts, Physical sciences",No,No,Domestic,No,No,Strongly approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,1-3,4-7,No,Very satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:23:43,JWW front,Day 2,AW,Male,Sophomore,Grants and loans,No,Gay,White,"Humanities/arts, Social sciences",No,No,Domestic,No,No,Somewhat approve,1-2,Rarely,Hillary Clinton,0,4-7,1-3,No,Somewhat satisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:24:40,JWW front,Day 2,AF,Female,Senior,None,No,Heterosexual,Asian,"Humanities/arts, Social sciences",No,No,International,Yes,Yes,Strongly approve,1-2,I do not smoke cigarettes or e-cigarettes,I am uninterested in voting or ineligible to vote,0,1-3,0,No,Somewhat satisfied,I am not considering applying to law or medical school,No,I have been cheated on,I have never been intoxicated during class
11/1/2015 18:25:18,JWW front,Day 2,AW,Male,Sophomore,Grants and loans,Yes,Heterosexual,White,Social sciences,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Ben Carson,0,14 or more,1-3,No,Somewhat satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:27:20,Faunce,Day 1,CBH,Male,Sophomore,Grants and loans,No,Heterosexual,Asian,Physical sciences,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,I am unsure,1,4-7,4-7,No,No opinion,Somewhat dissatisfied,No,I have cheated,I have never been intoxicated during class
11/1/2015 18:27:25,JWW front,Day 2,AW,Male,Sophomore,"Grants, covering some costs",Yes,Heterosexual,White,Social sciences,No,No,Domestic,Yes,No,No opinion,0,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,11-13,8-14,No,Somewhat satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:27:52,JWW front,Day 2,AF,Male,Sophomore,None,No,Heterosexual,Asian,Life sciences,Yes,No,Domestic,No,No,Somewhat approve,1-2,Rarely,Bernie Sanders,0,4-7,4-7,No,Somewhat satisfied,No opinion,Yes,I have never been in an exclusive relationship,I have been under the influence of marijuana during class
11/1/2015 18:29:01,JWW front,Day 2,AW,Female,First-year,Grants and loans,Yes,Heterosexual,White,Social sciences,No,No,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,I am unsure,0,14 or more,1-3,No,Somewhat satisfied,No opinion,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:29:59,Faunce,Day 1,CBH,Female,First-year,None,No,Heterosexual,Asian,Life sciences,No,No,Domestic,No,No,Somewhat disapprove,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,0,0,No,Somewhat dissatisfied,Somewhat dissatisfied,No,"I have been cheated on, I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:30:14,JWW front,Day 2,AW,Male,Sophomore,None,No,Gay,White,Social sciences,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,2-4,1-3,0,Yes,Somewhat dissatisfied,No opinion,No,I have been cheated on,I have never been intoxicated during class
11/1/2015 18:32:03,Faunce,Day 1,CBH,Female,Junior,None,Yes,Heterosexual,"White, Asian","Life sciences, Physical sciences",No,Yes,Domestic,No,No,Somewhat approve,3-4,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,14 or more,0,No,Somewhat satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:33:38,JWW front,Day 2,AW,Female,First-year,"Grants, covering all costs",No,Heterosexual,Hispanic,Humanities/arts,No,Yes,Domestic,No,No,Strongly disapprove,1-2,At least daily,Bernie Sanders,0,14 or more,15-21,No,Somewhat satisfied,I am not considering applying to law or medical school,Yes,"I have cheated, I have been cheated on","I have been under the influence of marijuana during class, I have been under the influence of another controlled substance during class"
11/1/2015 18:34:05,Faunce,Day 2,eh,Male,Senior,Grants and loans,No,Heterosexual,Asian,Humanities/arts,No,No,International,No,Yes,Somewhat disapprove,1-2,At least daily,Bernie Sanders,0,1-3,8-14,No,Not familiar enough,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have been under the influence of marijuana during class
11/1/2015 18:34:24,Faunce,Day 1,CBH,Male,Sophomore,None,No,Gay,"White, Asian",Humanities/arts,No,No,International,No,No,Somewhat approve,3-4,I do not smoke cigarettes or e-cigarettes,Marco Rubio,7 and I received outside help after a CAPS referral,1-3,0,No,Very satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:35:32,Faunce,Day 2,eh,Female,Junior,"Grants, covering all costs",No,Bisexual,Asian,Humanities/arts,No,Yes,Domestic,No,No,Somewhat approve,3-4,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,2-4,4-7,8-14,No,Somewhat dissatisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:37:06,JWW side,Day 1,JL,Female,Senior,Grants and loans,No,Heterosexual,White,Humanities/arts,No,No,Domestic,No,Yes,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,2-4,1-3,1-3,No,Somewhat satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:36:07,Faunce,Day 1,CBH,Male,First-year,None,No,Heterosexual,White,Social sciences,No,No,Domestic,No,No,Somewhat disapprove,1-2,I do not smoke cigarettes or e-cigarettes,Martin O'Malley,0,1-3,0,No,No opinion,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:37:19,Faunce,Day 2,eh,Female,Sophomore,Grants and loans,No,Heterosexual,Hispanic,Physical sciences,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,0,0,No,Somewhat satisfied,Somewhat satisfied,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:37:26,Faunce,Day 2,h,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2015 18:38:23,Faunce,Day 1,CBH,Male,Senior,"Grants, covering some costs",No,Heterosexual,Black,Social sciences,No,Yes,Domestic,No,Yes,No opinion,0,I do not smoke cigarettes or e-cigarettes,I am unsure,0,1-3,0,No,Somewhat dissatisfied,I am not considering applying to law or medical school,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:38:37,JWW side,Day 1,JL,Female,Junior,"Grants, covering all costs",No,Heterosexual,Asian,Life sciences,No,No,Domestic,No,Yes,Somewhat approve,3-4,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,1,1-3,0,No,Not familiar enough,Very dissatisfied,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:39:04,JWW front,Day 2,AW,Female,Junior,None,No,Bisexual,"Asian, Hispanic",Social sciences,No,No,Domestic,Yes,No,Strongly disapprove,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,0,1-3,No,Not familiar enough,Very dissatisfied,Yes,"I have cheated, I have been cheated on",I have never been intoxicated during class
11/1/2015 18:39:27,Faunce,Day 2,eh,Male,Sophomore,"Grants, covering all costs",No,Heterosexual,Asian,Physical sciences,No,Yes,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,I am unsure,1,1-3,0,No,Somewhat satisfied,No opinion,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:40:26,JWW front,Day 2,AW,Male,Sophomore,"Grants, covering some costs",No,Heterosexual,White,Physical sciences,No,No,Domestic,Yes,No,Somewhat approve,1-2,Several times per week,Bernie Sanders,0,4-7,8-14,No,Somewhat satisfied,No opinion,Yes,I have been cheated on,I have been under the influence of marijuana during class
11/1/2015 18:40:56,Faunce,Day 1,CBH,Female,Senior,"Grants, covering some costs",No,Heterosexual,Black,Social sciences,Yes,No,Domestic,No,Yes,No opinion,0,I do not smoke cigarettes or e-cigarettes,Jeb Bush,1,0,0,No,Very dissatisfied,Very dissatisfied,No,I have cheated,I have never been intoxicated during class
11/1/2015 18:41:17,Faunce,Day 2,eh,Female,First-year,None,No,Heterosexual,Asian,Humanities/arts,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,I am unsure,0,4-7,0,No,Somewhat dissatisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:41:30,JWW side,Day 1,JL,Male,First-year,"Grants, covering some costs",No,Heterosexual,White,Physical sciences,No,No,Domestic,No,No,Somewhat disapprove,1-2,I do not smoke cigarettes or e-cigarettes,Marco Rubio,0,4-7,0,No,Very satisfied,I am not considering applying to law or medical school,No,"I have been cheated on, I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:41:52,JWW front,Day 2,AW,Male,Sophomore,Grants and loans,No,Bisexual,White,Humanities/arts,No,No,Domestic,No,No,No opinion,1-2,Several times per week,Bernie Sanders,0,4-7,4-7,No,Somewhat dissatisfied,I am not considering applying to law or medical school,Yes,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on","I have been under the influence of marijuana during class, I have been under the influence of another controlled substance during class"
11/1/2015 18:42:28,Faunce,Day 1,CBH,Female,Sophomore,None,No,Heterosexual,White,Humanities/arts,No,No,International,No,No,Strongly approve,5 or more,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,1-3,0,No,Somewhat satisfied,I am not considering applying to law or medical school,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:43:11,Faunce,Day 2,eh,Male,Sophomore,Grants and loans,No,Heterosexual,White,Life sciences,No,No,Domestic,Yes,No,Somewhat disapprove,1-2,Several times per month,Bernie Sanders,2-4,1-3,8-14,No,Somewhat satisfied,I am not considering applying to law or medical school,No,I have cheated,"I have been under the influence of marijuana during class, I have been under the influence of another controlled substance during class"
11/1/2015 18:43:14,JWW side,Day 1,JL,Female,First-year,Grants and loans,No,Heterosexual,"Black, Native Hawaiian/Pacific Islander",Humanities/arts,No,No,Domestic,No,No,Strongly approve,3-4,I do not smoke cigarettes or e-cigarettes,I am unsure,0,1-3,4-7,No,Somewhat satisfied,I am not considering applying to law or medical school,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:43:59,Faunce,Day 1,CBH,Female,Sophomore,"Grants, covering some costs",No,Heterosexual,American Indian/Alaska Native,Humanities/arts,No,No,Domestic,No,No,Somewhat disapprove,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,2-4,1-3,4-7,No,Somewhat satisfied,Somewhat satisfied,No,I have been cheated on,I have never been intoxicated during class
11/1/2015 18:44:07,JWW front,Day 2,AW,Female,First-year,Grants and loans,No,Heterosexual,Black,Physical sciences,No,Yes,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,1-3,0,No,Very dissatisfied,I am not considering applying to law or medical school,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:44:54,JWW side,Day 1,JL,Female,First-year,"Grants, covering some costs",No,Heterosexual,Asian,Life sciences,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,2-4,4-7,1-3,No,Somewhat dissatisfied,Somewhat satisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:45:14,Faunce,Day 2,eh,Male,Sophomore,None,No,Gay,White,Life sciences,No,No,Domestic,No,No,Somewhat approve,3-4,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,0,4-7,No,Very satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:45:27,Faunce,Day 1,CBH,Male,Junior,None,No,Heterosexual,White,Physical sciences,No,No,Domestic,No,Yes,No opinion,0,I do not smoke cigarettes or e-cigarettes,I am uninterested in voting or ineligible to vote,2-4,1-3,8-14,No,No opinion,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:45:42,JWW front,Day 2,AW,Other,Junior,Grants and loans,No,Bisexual,"Black, American Indian/Alaska Native",Social sciences,No,Yes,Domestic,No,No,Somewhat disapprove,1-2,Rarely,Bernie Sanders,7 and I received outside help after a CAPS referral,1-3,4-7,No,No opinion,Somewhat satisfied,No,I have been cheated on,I have never been intoxicated during class
11/1/2015 18:46:36,JWW side,Day 1,JL,Male,First-year,"Grants, covering some costs",No,Heterosexual,White,"Life sciences, Physical sciences",No,No,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,I am unsure,0,1-3,0,No,Somewhat dissatisfied,No opinion,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:46:47,Faunce,Day 2,eh,Female,First-year,None,No,Heterosexual,White,Life sciences,No,No,Domestic,No,No,Somewhat approve,3-4,Rarely,I am unsure,0,1-3,8-14,No,Very satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:47:19,JWW front,Day 2,AW,Female,Sophomore,Grants and loans,No,Heterosexual,Black,"Life sciences, Physical sciences",No,Yes,Domestic,Yes,No,Somewhat disapprove,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,0,1-3,No,Very dissatisfied,Very dissatisfied,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:47:35,Faunce,Day 1,CBH,Female,First-year,None,No,Heterosexual,Asian,Life sciences,No,No,International,No,No,Strongly approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,1-3,4-7,No,Somewhat satisfied,Very satisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:48:19,Faunce,Day 2,eh,Male,Senior,Grants and loans,No,Bisexual,Asian,Social sciences,No,Yes,Domestic,No,Yes,No opinion,0,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,2-4,4-7,0,No,No opinion,No opinion,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:49:01,Faunce,Day 1,CBH,Female,Junior,"Grants, covering all costs",No,Heterosexual,Hispanic,Life sciences,No,No,Domestic,No,No,Somewhat approve,0,I do not smoke cigarettes or e-cigarettes,I am uninterested in voting or ineligible to vote,2-4,4-7,8-14,No,Very satisfied,Somewhat dissatisfied,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:49:16,JWW front,Day 2,AW,Female,Senior,Grants and loans,No,Bisexual,White,"Humanities/arts, Physical sciences",No,No,Domestic,No,Yes,Somewhat disapprove,3-4,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,0,0,No,Somewhat dissatisfied,No opinion,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:49:51,JWW side,Day 1,JL,Female,First-year,None,Yes,Heterosexual,White,Social sciences,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,14 or more,0,No,Somewhat dissatisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:50:21,Faunce,Day 2,eh,Female,First-year,None,No,Heterosexual,Asian,Physical sciences,No,Yes,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,1-3,0,No,Somewhat satisfied,I am not considering applying to law or medical school,No,"I have cheated, I have been cheated on",I have never been intoxicated during class
11/1/2015 18:50:37,JWW front,Day 2,AW,Male,First-year,"Grants, covering some costs",No,Heterosexual,"White, Hispanic",Humanities/arts,No,No,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,4-7,0,No,Very dissatisfied,I am not considering applying to law or medical school,,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:50:55,Faunce,Day 1,CBH,Female,First-year,None,No,Heterosexual,Asian,Life sciences,No,No,Domestic,No,No,No opinion,3-4,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,4-7,1-3,No,Very satisfied,Very satisfied,No,I have cheated,I have been drunk during class
11/1/2015 18:51:35,JWW side,Day 1,JL,Female,Sophomore,None,No,Heterosexual,Other,Social sciences,No,No,International,No,No,No opinion,1-2,Rarely,Bernie Sanders,0,1-3,4-7,No,Somewhat dissatisfied,Somewhat dissatisfied,No,I have been cheated on,I have been drunk during class
11/1/2015 18:51:58,JWW front,Day 2,AW,Female,Junior,None,No,Heterosexual,Hispanic,Social sciences,No,No,International,No,No,No opinion,0,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,7,4-7,0,No,Very dissatisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:52:05,Faunce,Day 1,CBH,Female,Sophomore,None,No,Heterosexual,Asian,Life sciences,No,No,Domestic,No,No,Somewhat approve,5 or more,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,1-3,4-7,No,Somewhat satisfied,No opinion,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:52:07,Faunce,Day 2,eh,Male,Junior,None,,Heterosexual,White,Humanities/arts,Yes,No,Domestic,Yes,No,Somewhat approve,0,I do not smoke cigarettes or e-cigarettes,Chris Christie,0,4-7,8-14,No,Somewhat dissatisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:53:21,JWW side,Day 1,JL,Male,Sophomore,Just loans,No,Heterosexual,Asian,Physical sciences,No,No,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,I am unsure,0,1-3,0,No,Somewhat satisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:53:46,Faunce,Day 1,CBH,Male,Sophomore,"Grants, covering some costs",No,Heterosexual,"Hispanic, Black","Life sciences, Physical sciences",No,No,Domestic,No,No,Somewhat approve,0,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,0,8-14,No,Very satisfied,Very satisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:54:41,Faunce,Day 2,eh,Male,Sophomore,None,No,Heterosexual,White,Humanities/arts,Yes,No,Domestic,Yes,No,Somewhat approve,0,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,4-7,8-14,No,Somewhat satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:54:49,JWW front,Day 2,AW,Female,First-year,"Grants, covering some costs",No,Heterosexual,Asian,"Humanities/arts, Physical sciences",No,Yes,Domestic,No,No,No opinion,0,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,1-3,8-14,No,Somewhat dissatisfied,No opinion,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:55:01,Faunce,Day 1,CBH,Female,Sophomore,Grants and loans,No,Heterosexual,White,Physical sciences,No,No,Domestic,No,Yes,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,4-7,8-14,No,Somewhat satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/1/2015 18:55:35,JWW side,Day 1,JL,Male,Sophomore,None,No,Heterosexual,"White, Asian",Physical sciences,No,No,International,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,1-3,4-7,No,Somewhat dissatisfied,No opinion,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/1/2015 18:56:04,Faunce,Day 2,eh,Male,First-year,Just loans,No,Gay,White,Humanities/arts,Yes,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,1,0,0,No,Somewhat satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
